fdcId,description,foodCategory,brandOwner,brandName,packageWeight,publishedDate,Protein G,Total lipid (fat) G,"Carbohydrate, by difference G",Energy KCAL,Total Sugars G,"Fiber, total dietary G","Calcium, Ca MG","Iron, Fe MG","Sodium, Na MG","Vitamin C, total ascorbic acid MG",Cholesterol MG,"Fatty acids, total trans G","Fatty acids, total saturated G",Vitamin A UG,"Potassium, K MG",Vitamin D (D2 + D3) UG,"Sugars, added G"
1457986,6/8OZ CO SNAPPER PORTION,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,20.4,1.33,0,97,0,0,32,0.18,62,1.6,35,0,0,,416,,
1457988,6/9 CT S/P PERCH FILLETS,Fish  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19.1,1.36,0,91,0,0,109,0.68,73,0,41,0,0,,190,,
1458183,6/9 KING CRAB LEGS RED,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,19,1.79,0,95,0,0,60,0.76,1070,7.1,54,0,0,,262,,
614354,"60 COATED TRENDY SHELL NEUTRAL 3.2""",Savoury Bakery Products,,,,12/6/2019,5.81,29,,500,2.37,1.4,13,1.06,,0,,,18.2,,117,,
614244,"60 COATED TRENDY SHELL ROUND SWEET 3.2""",Sweet Bakery Products,,,,12/6/2019,7.86,26.1,,521,19.4,1.8,4,2.77,,0,,,16.4,,71,,
614574,"60 COATED TRENDY SHELL SQUARE CHOC 2.75""",Sweet Bakery Products,,,,12/6/2019,7.88,24.7,,485,17,3.3,10,4.31,,0,,,15.5,,264,,
614532,"60 PUFF PASTRY DISCS FROZEN 7.9""",Savoury Bakery Products,,,,12/6/2019,5,28,,406,1,1,11,0,,0,,,19,,74,,
1083053,"60 PUFF PASTRY DISCS FROZEN 7.9""",Savoury Bakery Products,,,,9/29/2020,4.88,27.2,,402,0.65,1.4,,,,,,,18.7,,,,
614204,"60 REGULAR ROUND PATTY SHELL 2.75""",Savoury Bakery Products,,,,12/6/2019,8.37,34.6,,524,1.22,1.9,15,0.51,,0,,,18.8,,,,
2552036,"60 SECOND PASTA, ELBOWS","Entrees, Sides & Small Meals","Giant Eagle, Inc.",GIANT EAGLE,7.05 oz/200 g,5/25/2023,6.5,1.5,30.5,165,0.5,2,20,0.4,180,,0,0,0.25,,50,,
2627732,"60% CACAO BITTERSWEET CHOCOLATE PREMIUM BAKING BAR, BITTERSWEET CHOCOLATE",Baking Decorations & Dessert Toppings,Ghirardelli Chocolate Company,GHIRARDELLI,4 oz/113.5 g,8/31/2023,6.67,40,53.3,533,40,6.7,0,7.2,0,0,0,0,23.3,0,,,
1860766,"60% CACAO BITTERSWEET CHOCOLATE PREMIUM BAKING CHIPS, BITTERSWEET CHOCOLATE",Baking Decorations & Dessert Toppings,Ghirardelli Chocolate Company,GHIRARDELLI,20 oz/567 g,7/29/2021,6.67,40,53.3,533,40,6.7,0,7.2,0,0,0,0,23.3,,,,
1865067,"60% CACAO BITTERSWEET CHOCOLATE, CHOCOLATE",Baking Decorations & Dessert Toppings,Ghirardelli Chocolate Company,GHIRARDELLI,4 oz/113.5 g,7/29/2021,6.67,40,53.3,533,40,6.7,0,7.2,0,0,0,0,23.3,,,,
1865398,"60% CACAO DARK CHOCOLATE SQUARES, DARK CHOCOLATE",Chocolate,Ghirardelli Chocolate Company,GHIRARDELLI,5.25 oz/149.1 g,7/29/2021,6.25,37.5,53.1,500,37.5,9.4,62,3.12,0,,0,0,21.9,,531,,37.5
2391483,"60% CACAO DARK CHOCOLATE, DARK CHOCOLATE",Chocolate,Clasen Quality Coatings Inc,BAKE BELIEVE,4.0 OZ/113.5 g,12/22/2022,7.14,35.7,57.1,429,0,28.6,71,2.14,0,,0,0,21.4,,429,,
2545820,"60% COCOA DARK CHOCOLATE WITH ALMONDS, ALMONDS",Chocolate,"Wal-Mart Stores, Inc.",SAM'S CHOICE,3.5 OZ/100 g,5/25/2023,6.67,40,50,567,36.7,10,33,13.3,0,,0,0,23.3,,433,,33.3
2144274,"60% COCOA INTENSE DARK CHOCOLATE, INTENSE",Chocolate,Animal Flight Clothing LLC,CARMIT,1.2 oz/35 g,10/28/2021,8.57,31.4,42.9,514,40,14.3,57,10.3,0,,0,0,20,,400,,40
2592061,"60% COCOA SMOOTH WITH SUPERFRUITS DARK CHOCOLATE, SUPERFRUITS",Chocolate,"Divine Chocolate, Inc.",DIVINE,3 oz,6/29/2023,7.14,32.1,53.6,536,39.3,10.7,50,10.7,0,,0,0,21.4,,589,0,35.7
2593737,60% COCOA SOLIDS DARK CHOCOLATE,Chocolate,Animal Flight Clothing LLC,CARMIT,2.99 oz/85 g,6/29/2023,6.67,33.3,53.3,533,40,10,50,12,0,,0,0,20,,500,0,40
1912253,60% DARK CHOCOLATE,Chocolate,Chocolate Chocolate Chocolate Company,BISSINGER'S,3 oz/85 g,7/29/2021,4.65,37.2,44.2,558,39.5,11.6,0,1.67,0,0,0,0,23.3,,,,
2168999,60% DARK CHOCOLATE,Chocolate,Chocolate Chocolate Chocolate Company,BISSINGER'S,1 lb/453 g,10/28/2021,6.67,36.7,40,533,36.7,3.3,287,3.33,0,,0,0,23.3,,0,,
2627611,60% DARK CHOCOLATE,Chocolate,,CARMIT,3 oz,8/31/2023,7.5,32.5,52.5,525,40,10,50,11.7,0,0,0,0,20,0,,,
1919813,60% DARK CHOCOLATE ALMONDS,"Popcorn, Peanuts, Seeds & Related Snacks","Jo-Lee Food Products, Inc.",,13 oz/369 g,7/29/2021,10,35,52.5,525,42.5,5,200,2.7,162,0,12,0,15,,,,
2642177,"60% DARK CHOCOLATE COVERED ALMONDS, DARK CHOCOLATE","Popcorn, Peanuts, Seeds & Related Snacks","Jo-Lee Food Products, Inc.",JOHNVINCE FOODS,12.50 oz/354 g,9/14/2023,10,36.7,50,533,30,10,90,10,0,,0,0,16.7,,640,0,30
2640417,60% DARK CHOCOLATE DRENCHED SWEET WHOLE BLUEBERRIES,"Popcorn, Peanuts, Seeds & Related Snacks",Chocolate Chocolate Chocolate Company,BISSINGER'S,3.5 oz/99 g,9/14/2023,5,25,50,450,47.5,7.5,50,1.8,0,0,0,0,15,0,,,
1955320,"60% DARK MILK CHOCOLATE, ALI'I KULA LAVENDER",Chocolate,Rainbow Games Inc,MANOA CHOCOLATE,1.76 oz/50 g,7/29/2021,9.68,41.9,45.2,581,38.7,3.2,65,4.65,161,0,16,0,25.8,,,,
2473892,60% LESS SODIUM CLASSIC CUT POTATO CHIPS,"Chips, Pretzels & Snacks","UTZ Quality Foods, LLC",BOULDER CANYON,6.5 oz/184.3 g,2/16/2023,7.14,32.1,60.7,500,0,3.6,36,1.79,161,,0,0,3.57,,1610,,
2369013,"60% MINT DARK WITH PEPPERMINT & COCONUT MILK DRINKING CHOCOLATE, 60% MINT DARK WITH PEPPERMINT & COCONUT MILK",Powdered Drinks,"CaCoCo, Inc.",CACOCO,200 g,12/7/2022,8,48,36,600,20,8,80,4.4,60,,0,0,32,,160,,20
2253842,"60% RICH DARK DRINKING CHOCOLATE WITH CINNAMON, NUTMEG & LUCUMA, CINNAMON, NUTMEG & LUCUMA",Powdered Drinks,"CaCoCo, Inc.",CACOCO,7.05 oz/200 g,4/1/2022,4,44,48,600,28,8,68,4,160,,0,0,28,,412,,24
1162108,60% VEGETABLE OIL SPREAD,Butter & Spread,"ALIMENTOS POLAR COMERCIAL, C.A.",,,1/28/2021,0,60,0,533,0,0,0,0,1000,,0,0,26.7,,0,,
2023535,60% VEGETABLE OIL SPREAD,Butter & Spread,"Ventura Foods, L.L.C.",GOLD 'N SOFT,15 oz/425 g,10/28/2021,0,57.1,0,571,,,,,643,,0,0,14.3,,,,
2442283,60% VEGETABLE OIL SPREAD,Butter & Spread,Nabisco Food Company,PARKAY,16 oz/1 lbs/454 g,12/22/2022,0,64.3,0,571,0,,0,0,929,0,0,10.7,10.7,,,,
2618350,60% VEGETABLE OIL SPREAD SQUEEZE,Butter & Spread,,PARKAY,12 oz/340 g,8/31/2023,0,57.1,0,500,,,,,786,,0,0,10.7,643,,,
1458910,60/70 CKD P&D T/ON SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,13.3,0.44,0,53,0,0,53,0,301,0,115,0,0,,0,,
1458137,60/70 CT IQF P&D SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,17.9,1.79,0,98,0,0,45,2.41,143,0,89,0,0,,80,,
1458245,60/70 IQF PINK SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,16.1,0.89,0,71,0,0,80,0.67,116,0,125,0,0,,80,,
1458082,60/70 P & D SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,17.9,1.79,0,98,0,0,45,2.41,143,0,89,0,0,,80,,
1457711,60/70 P&D SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,11.6,0.89,0,54,0,0,27,0,598,0,103,0,0,,80,,
1459319,60/70 P&D T/OFF SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,17.7,0.88,0.88,71,0,0,1,0,416,0,146,0,3.1,,173,,
1458601,60/70 S/ON WHITE SHRIMP,Shellfish Unprepared/Unprocessed,Beaver Street Fisheries Inc.,PACKERS,,3/19/2021,17.9,1.79,0,98,0,0,45,2.68,143,0,89,0,0,,80,,
767278,60/80 CT IQF SCALLOPS,,"BEAVER STREET FISHERIES, INC.",,,2/27/2020,12.4,0.44,3.54,71,0,0,6,0.38,389,0,22,0,0,,204,,
765108,60/80 CT IQF SCALLOPS,,Beaver Street Fisheries Inc.,,,2/27/2020,12.5,0.45,2.68,71,0,0,6,0.38,393,0,22,0,0,,205,,
764618,60/80 CT IQF SCALLOPS,,Beaver Street Fisheries Inc.,,,2/27/2020,12.4,0.44,3.54,71,0,0,6,0.38,389,0,22,0,0,,204,,
2570065,"60TH BIRTHDAY VANILLA MILK CHOCOLATE ALMOND ICE CREAM BARS, VANILLA; MILK CHOCOLATE; ALMOND",Ice Cream & Frozen Yogurt,"The Haagen-Dazs Company, Inc.",HAGEN-DAZS,3 fl oz,6/29/2023,5.19,24.7,26,351,23.4,1.3,130,1.3,52,,52,0,15.6,,221,0,18.2
2152633,"61% CACAO DARK CHOCOLATE WITH SEA SALT TOFFEE, SEA SALT TOFFEE",Chocolate,"Wegmans Food Markets, Inc. ",WEGMANS,3 oz/85 g,10/28/2021,7.14,35.7,53.6,536,42.9,10.7,43,7.14,268,,18,0,21.4,,354,,42.9
2678759,62% CACAO SEMISWEET DARK CHOCOLATE,Chocolate,"SBD Acquisition Company, LLC",SCHARFFEN BERGER CHOCOLATE MAKER,3 oz,11/16/2023,7.14,35.7,57.1,536,39.3,10.7,0,3.93,0,,0,0,21.4,,464,0,39.3
2649761,"621354 Zee Zees Sour Raisins, Strawberry 1.45 oz",Fruit/Nuts/Seeds Combination,National Food Group  Inc.,Zee Zees,120 1N,10/26/2023,2.44,,73.2,317,61,2.4,46,0.88,24,,0,0,0,,695,0,4.9
2649762,"621355 Zee Zees Sour Raisins, Raspberry 1.45 oz",Fruit/Nuts/Seeds Combination,National Food Group  Inc.,Zee Zees,120 1N,10/26/2023,2.44,,75.6,317,48.8,2.4,46,1.76,24,,0,0,0,,695,0,4.9
2649763,"621356 Zee Zees Roasted Chickpeas, Kettle Corn, 0.75oz",Snacks,National Food Group,Zee Zees,250 1N,10/26/2023,19,,61.9,429,9.52,23.8,90,4.76,524,,0,0,1.9,,690,0,4.8
1876177,"63% DARK CHOCOLATE BAR, GROUND COFFEE",Chocolate,Barkeater Chocolates,BARKEATER CHOCOLATES,2.5 oz/71 g,7/29/2021,5.63,32.4,56.3,479,40.8,7,28,7.61,14,0,7,0,18.3,,,,
2290515,"63% DARK CHOCOLATE, ZESTY ORANGE",Chocolate,Barkeater Chocolates,BARKEATER CHOCOLATES,2.5 oz/71 g,5/23/2022,,,,,,,,,,,,0,,,,,
2168443,64% CACAO DARK CHOCOLATE,Chocolate,"Supervalu, Inc.",CULINARY CIRCLE,3 oz/85 g,10/28/2021,7.14,42.9,39.3,571,32.1,7.1,71,9.64,0,,0,0,25,,500,,32.1
1867588,"64% CACAO L'HARMONIE, SEMISWEET CHOCOLATE",Chocolate,Guittard Chocolate Co.,GUITTARD,2.65 oz/75 g,7/29/2021,5,40,52.5,500,35,7.5,50,9,12,0,0,0,22.5,,,,
2070907,64% DARK CHOCOLATE,Chocolate,"Tops Markets, LLC",TOPS,3 oz/85 g,10/28/2021,4.65,41.9,51.2,512,34.9,11.6,47,6.28,0,0,0,0,25.6,,,,
1926093,64% DARK CHOCOLATE,Chocolate,Killer Brownie Distributing,DOROTHY LANE MARKET,1.6 oz/45 g,7/29/2021,11.1,44.4,42.2,622,31.1,4.4,44,3.2,0,0,0,0,22.2,,,,
2104188,647 ITALIAN BREAD,Breads & Buns,Schmidt Baking Company,SCHMIDT,18 oz/510 g,10/28/2021,7.14,3.57,46.4,143,3.57,25,214,1.29,536,0,0,0,0,,54,,
2641557,647 ITALIAN KAISER ROLLS,Breads & Buns,Schmidt Baking Company,SCHMIDT,,9/14/2023,11.3,2.42,51.6,177,3.23,25.8,32,1.45,516,,0,0,0,,48,0,3.2
2568334,647 LONG ROLLS,Breads & Buns,Schmidt Baking Company,SCHMIDT,,6/29/2023,8,2,46,160,4,18,80,1.8,380,,0,0,0,,60,1,4
2568335,647 MULTIGRAIN BREAD,Breads & Buns,Schmidt Baking Company,SCHMIDT,17 oz,6/29/2023,7.41,3.7,48.2,148,3.7,25.9,74,1.48,389,,0,0,0,,111,1,3.7
2597780,647 ORIGINAL ENGLISH MUFFINS,Frozen Bread & Dough,Schmidt Baking Company,OLD TYME,12 oz,7/13/2023,8.77,0.88,49.1,158,0,19.3,158,1.58,386,,0,0,0,,140,1,0
2568344,647 PLAIN BAGELS,Breads & Buns,Schmidt Baking Company,SCHMIDT,,6/29/2023,8.51,1.06,53.2,170,3.19,21.3,53,1.91,457,,0,0,0,,74,0,3.2
2568346,647 POTATO BREAD,Breads & Buns,Schmidt Baking Company,SCHMIDT,20 oz,6/29/2023,9.68,3.23,54.8,161,3.23,29,32,1.29,581,,0,0,0,,290,1,3.2
2531312,647 RYE BREAD,Breads & Buns,,OLD TYME,15 oz,4/27/2023,10,3.33,53.3,167,3.33,23.3,67,1.67,667,,0,0,0,,67,,3.3
2568345,647 SLIDER ROLL,Breads & Buns,Schmidt Baking Company,SCHMIDT,,6/29/2023,8.57,2.86,51.4,171,2.86,20,29,2,514,,0,0,0,,286,1,2.9
2437834,647 WHEAT BREAD,Breads & Buns,Schmidt Baking Company,SCHMIDT,18 oz/510 g,12/22/2022,7.14,3.57,46.4,143,3.57,25,214,1.29,464,0,0,0,0,,89,,
2502922,"647, LONG ROLLS",Breads & Buns,Schmidt Baking Company,SCHMIDT,14 oz/396 g,3/16/2023,8,2,46,160,4,18,80,1.8,380,,0,0,0,,60,,4
2502921,"647, SANDWICH ROLLS",Breads & Buns,Schmidt Baking Company,SCHMIDT,14 oz/396 g,3/16/2023,8,2,46,160,4,18,80,1.8,380,,0,0,0,,60,,4
2502928,"647, SLIDER ROLLS",Breads & Buns,Schmidt Baking Company,SCHMIDT,15 oz/425 g,3/16/2023,8.57,2.86,51.4,171,2.86,20,29,2,514,,0,0,0,,286,,2.9
2623062,"647, WHITE BREAD, WHITE",Breads & Buns,Schmidt Baking Company,SCHMIDT,18 oz/510 g,8/31/2023,7.41,1.85,51.8,148,3.7,29.6,37,1.48,519,,0,0,0,,37,0,3.7
2148967,65% CRIOLLO DARK CHOCOLATE,Chocolate,Garrison Produce Inc.,MOKSHA,15 g/0.5 oz,10/28/2021,6.67,33.3,53.3,467,40,13.3,0,2.4,0,0,0,0,20,,,,
2177551,65% CRIOLLO DARK CHOCOLATE,Chocolate,Garrison Produce Inc.,MOKSHA,90 g/3.2 oz,10/28/2021,11.1,38.9,55.6,500,33.3,11.1,0,0,0,0,0,0,22.2,,,,
2327709,65% CRIOLLO DARK CHOCOLATE,Chocolate,Garrison Produce Inc.,MOKSHA,90 g/3.2 oz,6/21/2022,11.1,38.9,55.6,500,33.3,11.1,0,0,0,0,0,0,22.2,,,,
2148998,65% CRIOLLO DARK CHOCOLATE,Chocolate,Garrison Produce Inc.,MOKSHA,15 g/0.5 oz,10/28/2021,6.67,33.3,53.3,467,40,13.3,0,2.4,0,0,0,0,20,,,,
2254106,"65% GOLDEN DARK DRINKING CHOCOLATE WITH TURMERIC, MACA & CARDAMOM, TURMERIC, MACA & CARDAMOM",Powdered Drinks,"CaCoCo, Inc.",CACOCO,7.05 oz/200 g,4/1/2022,10,45,40,600,15,10,85,5,250,,0,0,30,,635,,10
2588382,"65% LESS FAT BAKED BUFFALO CHICKEN SANDWICH FLAVORED POTATO CRISPS, BUFFALO; CHICKEN","Chips, Pretzels & Snacks",Frito-Lay Company,LAY'S,6.25 oz,6/29/2023,7.14,12.5,75,429,7.14,3.6,36,1.07,500,,0,0,1.79,,1040,0,7.1
2562670,65% LESS FAT BAKED ORIGINAL POTATO CRISPS,"Chips, Pretzels & Snacks",Frito-Lay Company,LAY'S,6 oz,6/29/2023,7.14,12.5,75,429,7.14,3.6,36,1.07,482,,0,0,1.79,,929,0,7.1
2025028,65% LESS FAT TURKEY PEPPERONI,"Pepperoni, Salami & Cold Cuts",The Kroger Co.,KROGER,5 oz/142 g,10/28/2021,30,15,0,267,0,0,0,1.2,1770,0,67,0,5,,,,
2466811,"65% WHIPPED SOFT SPREAD WITH SWEET CREAM BUTTERMILK, SWEET CREAM BUTTERMILK",Butter & Spread,Nabisco Food Company,MOVE OVER BUTTER,10.05 oz/285 g,2/16/2023,0,66.7,0,556,0,0,0,0,778,,0,0,16.7,,0,,
2084021,"66 CALORIES UNFILTERED GINGER ALE, 66 CALORIES",Soda,BCGA CONCEPT CORP.,BRUCE COST,12 fl oz/355 mL,10/28/2021,0,0,5.07,19,3.94,,,,0,,,,,,,,
2156207,"67% SEA SALT HANDCRAFTED CHOCOLATE, 67% SEA SALT",Chocolate,Mindo Chocolate Makers LLC,MINDO CHOCOLATE MAKERS,50 g/1.76 oz,10/28/2021,12,32,48,448,32,12,80,11.5,568,0,0,0,20,,,,
2633824,"6CT - 4"" FRENCH ROLLS, FRENCH",Breads & Buns,Milano Bakery Inc,MILANO,12 oz/340 g,9/14/2023,8.77,1.75,47.4,246,1.75,1.8,35,3.16,561,0,0,0,0,0,,,
550914,6CT BOLILLO ROLLS BAKED IN STORE,Breads & Buns,TARGET,,,4/1/2019,8.82,2.21,48.5,250,2.94,1.5,88,2.65,485,7.1,0,0,0,,,,
1460537,6OZ CRABMEAT STUFFED SWAI,Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Beaver Street Fisheries Inc.,SEA BEST,,3/19/2021,12.4,3.53,8.82,118,1.76,0.6,31,0.85,359,5.9,50,0,0.59,,0,,
1457655,6OZ CUBED BEEF STEAK,Meat/Poultry/Other Animals  Unprepared/Unprocessed,Beaver Street Fisheries Inc.,H.F.'S,,3/19/2021,21.4,7.14,0,152,0,0,28,1.56,54,,62,0,2.23,,326,,
2031780,"7 """" LINK BEER BRATWURST","Frozen Sausages, Hotdogs & Brats",Randolph Packing Company,RANDOLPH BRAND,,10/28/2021,15.2,23.2,1.99,285,0.66,0,26,0.72,775,0,66,0,7.95,,,,
2449721,"7 ALRAM OLD STYLE BEEF JERKY, 7 ALARM OLD STYLE",Other Snacks,"Glenwood Snacks, LLC",GLENWOOD,2.5 oz/71 g,1/26/2023,35.7,3.57,50,321,46.4,0,36,2.5,1390,,89,0,0,,500,,46.4
2429565,"7 ANCIENT GRAINS CRACKERS WITH A HINT OF SEA SALT, HINT OF SEA SALT",Crackers & Biscotti,"Delhaize America, Inc.",NATURE'S PLACE,3.5 oz/99 g,12/22/2022,6.67,8.33,80,433,0,3.3,47,3.33,267,,0,0,0,,233,,
1849878,"7 ANCIENT GRAINS RICE CRACKERS WITH SEA SALT, 7 ANCIENT GRAINS WITH SEA SALT",Crackers & Biscotti,The Kroger Co.,SIMPLE TRUTH,3.5 oz/99 g,7/29/2021,6.67,8.33,80,433,0,3.3,67,2.4,267,0,0,0,0,,,,
2479164,"7 CHEESE BLEND OF SEVEN CHEESES INCLUDING PROVOLONE, SHREDDED MOZZARELLA, FRESH SLICED MOZZARELLA, FONTINA, WHITE CHEDDAR, PARMESAN, AND ROMANO ON A GARLIC AND PARMESAN TOPPED RISING CRUST SEASONED CRUST PIZZA, 7 CHEESE",Pizza,"Wal-Mart Stores, Inc.",SAM'S CHOICE,30.66 oz/869 g,2/16/2023,10.3,10.3,29.4,253,2.05,1.4,137,0.55,479,,21,0,5.48,,137,,0.7
2524331,"7 CHEESE MOZZARELLA, PROVOLONE, WHITE CHEDDAR, FRESH MOZZARELLA, FONTINA, PARMESAN & ROMANO CRUST STUFFED WITH 3 CHEESES- MOZZARELLA, ASIAGO & ROMANO PIZZA, 7 CHEESE",Pizza,"Wal-Mart Stores, Inc.",SAM'S CHOICE,33.6 oz/952 g,4/27/2023,11.4,13.3,25.3,266,2.53,1.3,228,1.9,544,,28,0,6.96,,127,,1.3
2465922,"7 CHEESES & GARLIC CREAM SAUCE FONTINA, SMOKED GOUDA, MOZZARELLA, ASIAGO, PARMESAN, ROMANO, RICOTTA WITH TOMATO SAUCE DOLLOPS ARTISAN THIN CRUST PIZZA, 7 CHEESES & GARLIC CREAM SAUCE",Pizza,Nestle USA Inc.,DIGIORNO,16.6 oz/472 g,2/16/2023,10.8,9.55,27.4,242,3.18,1.3,,,510,,29,0,5.73,,102,,0.6
429223,"7 DAYS, BAGEL CHIPS",Other Snacks,7 DAYS,,,4/1/2019,14.3,17.9,64.3,464,3.57,3.6,0,1.29,714,0,0,0,7.14,,,,
429222,"7 DAYS, BAGEL CHIPS, CINNAMON RAISIN",Other Snacks,7 DAYS,,,4/1/2019,10.7,17.9,67.9,464,17.9,3.6,0,1.29,196,0,0,0,7.14,,,,
2665635,7 GOURMET LOLLIPOPS,Candy,Original Gourmet Food Company Inc.,ORIGINAL GOURMET,7.6 oz/217 g,11/16/2023,0,0,100,387,71,0,0,0,0,,0,0,0,,0,0,0
2338152,"7 GRAIN & LENTIL BLEND, 7 GRAIN & LENTIL",Other Grains & Seeds,"Whole Foods Market, Inc.",365 EVERYDAY VALUE,8.8 oz/249 g,9/15/2022,2.86,4.29,29.3,179,0,4.3,29,7.71,250,0,0,0,0.71,,,,
1947987,7 GRAIN BREAD,Breads & Buns,Starbread Baking Co LLP,THE BREAD SHED,14 oz/396 g,7/29/2021,5.56,5.56,41.7,194,2.78,2.8,0,3,444,0,0,0,0,,,,
2476592,7 GRAIN BREAD,Breads & Buns,"Bimbo Bakeries USA, Inc.",OLD HOME,680 g,2/16/2023,9.3,3.49,51.2,256,9.3,4.7,47,3.95,372,,0,0,0,,116,,7
2493363,"7 GRAIN BREAD, 7 GRAIN",Breads & Buns,The Kroger Co.,KROGER,18 OZ/510 g,3/16/2023,5.56,4.17,44.4,222,2.78,2.8,111,2.78,375,,28,0,0,,250,,2.8
2480814,"7 GRAIN BREAD, 7 GRAIN",Breads & Buns,Coborn's Incorporated,BAKE SHOPPE,16.00 oz/1.00 lb/454 g,2/16/2023,11.1,3.7,44.4,259,3.7,2.8,37,2.59,296,,0,0,0,,148,,3.7
2416619,"7 GRAIN BREAD, 7 GRAIN",Breads & Buns,The Kroger Co.,VAN DE KAMP'S,24 oz/680 g,12/22/2022,8.89,2.22,60,311,11.1,4.4,67,3.56,533,,0,0,0,,156,,8.9
2456238,"7 GRAIN COOKIES, 7 GRAIN",Cookies & Biscuits,"Flowers Foods, Inc.",MRS. FRESHLEY'S,2.0 oz/57 g,1/26/2023,7.14,21.4,64.3,464,28.6,3.6,0,2.57,411,0,18,0,10.7,,,,
2662124,"7 GRAIN GLUTEN FREE BREAD, 7 GRAIN",Breads & Buns,Target Stores,SIMPLY BALANCED,18 oz/510 g,10/26/2023,5.56,2.78,41.7,222,2.78,2.8,28,2.78,375,,28,0,0,,250,0,2.8
1883930,"7 GRAIN GLUTEN FREE BREAD, 7 GRAIN",Breads & Buns,The Kroger Co.,FRED MEYER,18 oz/510 g,7/29/2021,5.56,4.17,50,250,5.56,5.6,56,1,389,0,42,0,0,,,,
1868076,"7 GRAIN GLUTEN FREE BREAD, 7 GRAIN",Breads & Buns,Lewis Bakeries Inc.,BETTER WAY,18 oz/510 g,7/29/2021,5.56,2.78,44.4,222,5.56,2.8,0,1,375,0,14,0,0,,,,
2608228,"7 GRAIN HONEY ENRICHED BREAD 1/2 LOAF, 7 GRAIN HONEY",Breads & Buns,"Meijer, Inc.",MEIJER,12 oz/340 g,7/13/2023,7.69,3.85,53.8,269,3.85,3.8,77,3.85,423,,0,0,0,,115,0,3.8
2671839,7 GRAIN HOT CEREAL,Cereal,"Bob's Red Mill Natural Foods, Inc.",BOB'S RED MILL,25 oz/708 g,11/16/2023,14.6,3.66,68.3,341,2.44,14.6,49,3.51,0,0,0,0,0,0,,,
2671866,"7 GRAIN HOT CEREAL, 7 GRAIN",Cereal,"Bob's Red Mill Natural Foods, Inc.",BOB'S RED MILL,25 OZ/709 g,11/16/2023,14,3.49,74.4,372,2.33,14,40,4.65,0,,0,0,0,,388,0,0
2674335,"7 GRAIN LIGHT STYLE BREAD, 7 GRAIN",Breads & Buns,"Pepperidge Farm, Inc.",PEPPERIDGE FARM,16 oz/1 lbs/454 g,11/16/2023,12.3,1.75,47.4,228,5.26,7,123,2.98,509,,0,0,0,,228,0,5.3
2091256,7 GRAIN LOAF,Breads & Buns,"Media Galleries, Inc.",THE BAKER'S WIFE,,10/28/2021,9.09,5.68,52.3,295,4.55,4.5,45,3.27,477,0,0,0,0,,,,
1893760,"7 GRAIN OLIVE OIL CROSTINI, 7 GRAIN OLIVE OIL",Breads & Buns,"Wegmans Food Markets, Inc. ",WEGMANS,4.0 oz/0.25 lbs,7/29/2021,13.3,3.33,60,300,6.67,6.7,0,2.4,567,0,0,0,0,,,,
2661113,"7 GRAIN ORGANIC SPROUTED 100% WHOLE GRAIN BREAD, 7 GRAIN",Breads & Buns,Target Stores,SIMPLY BALANCED,16 oz/1 lbs/454 g,10/26/2023,10.7,0,35.7,214,0,7.1,0,2.57,321,0,0,0,0,0,,,
2673412,7 GRAIN PANCAKE & WAFFLE MIX,"Cake, Cookie & Cupcake Mixes","Bob's Red Mill Natural Foods, Inc.",BOB'S RED MILL,24 oz/680 g,11/16/2023,17.5,2.5,67.5,350,5,12.5,165,5,750,,0,0,0,,338,0,2.5
2410931,"7 GRAIN RICE STEAMABLES, 7 GRAIN","Entrees, Sides & Small Meals","Wegmans Food Markets, Inc. ",WEGMANS,8.8 oz/250 g,12/22/2022,4.29,5,27.9,171,0.71,3.6,16,1.43,236,,0,0,0.36,,119,,
2310626,"7 GRAIN SLICED WIDE PAN BREAD, 7 GRAIN",Breads & Buns,The Kroger Co.,PRIVATE SELECTION,24 oz/680 g,5/23/2022,8.89,2.22,60,311,11.1,4.4,67,3.56,533,,0,0,0,,156,,8.9
2141159,"7 GRAIN STEAMABLES RICE, 7 GRAIN","Entrees, Sides & Small Meals","Wegmans Food Markets, Inc. ",WEGMANS,8.8 oz/250 g,10/28/2021,4.29,5,27.9,171,0.71,3.6,16,1.43,236,,0,0,0.36,,119,,0
